,Cash,Portfolio_value,AAPL,JNJ,SPY,Daily_Return,Rolling_Max,Drawdown
2022-05-16,183.65966796875,9205.640411376953,10.0,0.0,20.0,-0.005010055107159239,10180.233001708984,-0.0957338196648764
2022-05-17,183.65966796875,9398.163146972656,10.0,0.0,20.0,0.020913562445668665,10180.233001708984,-0.07682239243493148
2022-05-18,183.65966796875,9003.10287475586,10.0,0.0,20.0,-0.04203590276511149,10180.233001708984,-0.11562899658146497
2022-05-19,183.65966796875,8923.477172851562,10.0,0.0,20.0,-0.00884425103344788,10180.233001708984,-0.12345059574240067
2022-05-20,183.65966796875,8929.059600830078,10.0,0.0,20.0,0.0006255888674764343,10180.233001708984,-0.12290223619330405
2022-05-23,183.65966796875,9121.617584228516,10.0,0.0,20.0,0.02156531505070669,10180.233001708984,-0.10398734658654236
2022-05-24,183.65966796875,9037.108917236328,10.0,0.0,20.0,-0.009264657963550804,10180.233001708984,-0.11228859735143162
2022-05-25,183.65966796875,9104.719543457031,10.0,0.0,20.0,0.0074814442140616055,10180.233001708984,-0.10564723401432989
2022-05-26,4029.4760131835938,9287.416687011719,10.0,0.0,10.0,0.020066202224315655,10180.233001708984,-0.0877009705521854
2022-05-27,9439.381103515625,9439.381103515625,0.0,0.0,0.0,0.016362398891440533,10180.233001708984,-0.07277356992408626
2022-05-31,9439.381103515625,9439.381103515625,0.0,0.0,0.0,0.0,10180.233001708984,-0.07277356992408626
2022-06-01,9439.381103515625,9439.381103515625,0.0,0.0,0.0,0.0,10180.233001708984,-0.07277356992408626
2022-06-02,7843.409423828125,9439.381103515625,0.0,10.0,0.0,0.0,10180.233001708984,-0.07277356992408626
2022-06-03,6415.571136474609,9432.804565429688,10.0,10.0,0.0,-0.00069671284735906,10180.233001708984,-0.07341958049033101
2022-06-06,6415.571136474609,9440.088653564453,10.0,10.0,0.0,0.0007722081046246387,10180.233001708984,-0.0727040675807991
2022-06-07,7876.114807128906,9482.807159423828,0.0,10.0,0.0,0.004525222953626118,10180.233001708984,-0.06850784674261162
2022-06-08,7876.114807128906,9473.257446289062,0.0,10.0,0.0,-0.0010070555031033157,10180.233001708984,-0.06944591104164707
2022-06-09,1101.1116027832031,9441.094970703125,10.0,20.0,10.0,-0.0033950809178669994,10180.233001708984,-0.0726052174721127
2022-06-10,1101.1116027832031,9255.630950927734,10.0,20.0,10.0,-0.019644333665841507,10180.233001708984,-0.09082327002005106
2022-06-13,1101.1116027832031,9032.285919189453,10.0,20.0,10.0,-0.024130719226212682,10180.233001708984,-0.11276235841820341
2022-06-14,1101.1116027832031,8982.998809814453,10.0,20.0,10.0,-0.005456770281185186,10180.233001708984,-0.11760381041313575
2022-06-15,1101.1116027832031,9092.229766845703,10.0,20.0,10.0,0.012159743014983793,10180.233001708984,-0.10687409951035846
2022-06-16,1101.1116027832031,8922.027053833008,10.0,20.0,10.0,-0.018719578956674643,10180.233001708984,-0.12359304032282542
2022-06-17,1101.1116027832031,8933.088836669922,10.0,20.0,10.0,0.0012398284347459043,10180.233001708984,-0.12250644605380848
2022-06-21,1101.1116027832031,9127.150421142578,10.0,20.0,10.0,0.021723906256931214,10180.233001708984,-0.10344385834681999
2022-06-22,2684.3801879882812,9164.75341796875,10.0,10.0,10.0,0.004119905456917428,10180.233001708984,-0.09975013180639018
2022-06-23,4302.964935302734,9263.721771240234,10.0,0.0,10.0,0.01079880153430457,10180.233001708984,-0.09002851214848351
2022-06-24,5694.267730712891,9411.561737060547,0.0,0.0,10.0,0.01595902483592404,10180.233001708984,-0.07550625457387847
2022-06-27,5694.267730712891,9397.362213134766,0.0,0.0,10.0,-0.0015087319535785904,10180.233001708984,-0.07690106782848645
2022-06-28,4344.411468505859,9321.697845458984,10.0,0.0,10.0,-0.008051660238234115,10180.233001708984,-0.08433354679660822
2022-06-29,4344.411468505859,9336.324005126953,10.0,0.0,10.0,0.0015690446000771185,10180.233001708984,-0.08289682529273759
2022-06-30,4344.411468505859,9282.225799560547,10.0,0.0,10.0,-0.0057943796227185596,10180.233001708984,-0.0882108692401919
2022-07-01,5708.901519775391,9341.954498291016,0.0,0.0,10.0,0.006434738824528052,10180.233001708984,-0.08234374432070903
2022-07-05,5708.901519775391,9348.815155029297,0.0,0.0,10.0,0.0007343920096738454,10180.233001708984,-0.08166982489891096
2022-07-06,9361.10824584961,9361.10824584961,0.0,0.0,0.0,0.0013149357021675634,10180.233001708984,-0.08046227976529283
2022-07-07,9361.10824584961,9361.10824584961,0.0,0.0,0.0,0.0,10180.233001708984,-0.08046227976529283
2022-07-08,9361.10824584961,9361.10824584961,0.0,0.0,0.0,0.0,10180.233001708984,-0.08046227976529283
2022-07-11,9361.10824584961,9361.10824584961,0.0,0.0,0.0,0.0,10180.233001708984,-0.08046227976529283
2022-07-12,7776.848602294922,9361.10824584961,0.0,10.0,0.0,0.0,10180.233001708984,-0.08046227976529283
2022-07-13,4166.762847900391,9357.41470336914,0.0,10.0,10.0,-0.00039456252224268074,10180.233001708984,-0.08082509488748586
2022-07-14,4166.762847900391,9350.809631347656,0.0,10.0,10.0,-0.0007058650525669785,10180.233001708984,-0.08147390833020134
2022-07-15,4166.762847900391,9442.587280273438,0.0,10.0,10.0,0.009814941437595426,10180.233001708984,-0.07245862853155878
2022-07-18,4166.762847900391,9376.245880126953,0.0,10.0,10.0,-0.007025765097779746,10180.233001708984,-0.07897531632596853
2022-07-19,6358.143768310547,9451.707000732422,0.0,20.0,0.0,0.008048116652466408,10180.233001708984,-0.07156280223195902
2022-07-20,6358.143768310547,9434.048919677734,0.0,20.0,0.0,-0.001868242535800091,10180.233001708984,-0.07329734809664827
2022-07-21,6358.143768310547,9444.860382080078,0.0,20.0,0.0,0.0011460044880404752,10180.233001708984,-0.07223534269848805
2022-07-22,6358.143768310547,9459.454803466797,0.0,20.0,0.0,0.0015452236238884254,10180.233001708984,-0.07080173883261694
2022-07-25,6358.143768310547,9465.58120727539,0.0,20.0,0.0,0.0006476487213986637,10180.233001708984,-0.07019994476684602
2022-07-26,6358.143768310547,9487.563018798828,0.0,20.0,0.0,0.002322288620432822,10180.233001708984,-0.06804068067930034
2022-07-27,6358.143768310547,9478.914947509766,0.0,20.0,0.0,-0.0009115166109492367,10180.233001708984,-0.06889017707959008
2022-07-28,6358.143768310547,9496.932525634766,0.0,20.0,0.0,0.001900805970385111,10180.233001708984,-0.06712031796909866
2022-07-29,6358.143768310547,9502.698516845703,0.0,20.0,0.0,0.0006071424847311491,10180.233001708984,-0.06655392708099526
2022-08-01,6358.143768310547,9491.707305908203,0.0,20.0,0.0,-0.0011566410233909696,10180.233001708984,-0.06763358910205655
2022-08-02,6358.143768310547,9473.869171142578,0.0,20.0,0.0,-0.0018793388998121774,10180.233001708984,-0.06938582156693535
2022-08-03,7931.051788330078,9503.95980834961,0.0,10.0,0.0,0.0031761719170333436,10180.233001708984,-0.06643003094780317
2022-08-04,7931.051788330078,9478.734130859375,0.0,10.0,0.0,-0.0026542281321594308,10180.233001708984,-0.06890793862300075
2022-08-05,7931.051788330078,9472.608337402344,0.0,10.0,0.0,-0.0006462670407737514,10180.233001708984,-0.06950967273419476
2022-08-08,7931.051788330078,9464.409790039062,0.0,10.0,0.0,-0.0008655005117133019,10180.233001708984,-0.07031501258858758
2022-08-09,7931.051788330078,9464.229431152344,0.0,10.0,0.0,-1.9056538201556172e-05,10180.233001708984,-0.07033272916606556
2022-08-10,7931.051788330078,9468.644104003906,0.0,10.0,0.0,0.00046645877339268615,10180.233001708984,-0.06989907771124901
2022-08-11,6425.261688232422,9436.841888427734,0.0,20.0,0.0,-0.0033586873924983385,10180.233001708984,-0.07302299595269134
2022-08-12,6425.261688232422,9403.688201904297,0.0,20.0,0.0,-0.003513218396092199,10180.233001708984,-0.07627966861606475
2022-08-15,6425.261688232422,9417.922821044922,0.0,20.0,0.0,0.0015137272562633086,10180.233001708984,-0.07488140797328424
2022-08-16,6425.261688232422,9444.589385986328,0.0,20.0,0.0,0.0028314698950195893,10180.233001708984,-0.07226196253063773
2022-08-17,6425.261688232422,9444.77035522461,0.0,20.0,0.0,1.9161154697799887e-05,10180.233001708984,-0.07224418599858283
2022-08-18,6425.261688232422,9430.175018310547,0.0,20.0,0.0,-0.0015453352876906301,10180.233001708984,-0.07367787979631932
2022-08-19,6425.261688232422,9475.941314697266,0.0,20.0,0.0,0.004853175714963243,10180.233001708984,-0.06918227577831346
2022-08-22,2486.2147521972656,9465.23910522461,0.0,20.0,10.0,-0.001129408585092917,10180.233001708984,-0.07023354930720613
2022-08-23,2486.2147521972656,9429.22592163086,0.0,20.0,10.0,-0.0038047832910921286,10180.233001708984,-0.07377110916342007
2022-08-24,2486.2147521972656,9431.829376220703,0.0,20.0,10.0,0.000276104805578159,10180.233001708984,-0.07351537291559482
2022-08-25,2486.2147521972656,9515.597686767578,0.0,20.0,10.0,0.008881448890293742,10180.233001708984,-0.06528684705250185
2022-08-26,877.0016479492188,9328.398895263672,10.0,20.0,10.0,-0.01967283587075408,10180.233001708984,-0.08367530549667308
2022-08-29,877.0016479492188,9257.792510986328,10.0,20.0,10.0,-0.00756897138191559,10180.233001708984,-0.09061094088591132
2022-08-30,877.0016479492188,9181.038970947266,10.0,20.0,10.0,-0.008290695643478507,10180.233001708984,-0.09815040879653553
2022-08-31,877.0016479492188,9115.77163696289,10.0,20.0,10.0,-0.007108926799124671,10180.233001708984,-0.10456159152422147
2022-09-01,877.0016479492188,9207.423706054688,10.0,20.0,10.0,0.010054230485564641,10180.233001708984,-0.0955586473797789
2022-09-02,877.0016479492188,9099.28237915039,10.0,20.0,10.0,-0.011745014713853585,10180.233001708984,-0.10618132437412106
2022-09-06,877.0016479492188,9080.5712890625,10.0,20.0,10.0,-0.002056325906619194,10180.233001708984,-0.10801930687263063
2022-09-07,877.0016479492188,9177.677307128906,10.0,20.0,10.0,0.010693822555346344,10180.233001708984,-0.09848062361753177
2022-09-08,2377.0370483398438,9211.644744873047,10.0,10.0,10.0,0.0037010930551846233,10180.233001708984,-0.09514401651448821
2022-09-09,2377.0370483398438,9302.441711425781,10.0,10.0,10.0,0.009856759467766985,10180.233001708984,-0.0862250687323017
2022-09-12,6293.4039306640625,9403.05160522461,10.0,10.0,0.0,0.010815428563798912,10180.233001708984,-0.0763422012397857
2022-09-13,1084.1183471679688,9269.642791748047,10.0,20.0,10.0,-0.014187821047630611,10180.233001708984,-0.08944689279784403
2022-09-14,1084.1183471679688,9358.800048828125,10.0,20.0,10.0,0.009618197710859588,10180.233001708984,-0.08068901298653608
2022-09-15,2581.342315673828,9294.810028076172,10.0,10.0,10.0,-0.0068374172349120466,10180.233001708984,-0.08697472577338594
2022-09-16,2581.342315673828,9272.879791259766,10.0,10.0,10.0,-0.002359406674279807,10180.233001708984,-0.0891289236991824
2022-09-19,2581.342315673828,9326.694030761719,10.0,10.0,10.0,0.00580340096209131,10180.233001708984,-0.08384277361863718
2022-09-20,2581.342315673828,9295.93734741211,10.0,10.0,10.0,-0.0032977047652862357,10180.233001708984,-0.08686398966982639
2022-09-21,2581.342315673828,9185.223236083984,10.0,10.0,10.0,-0.011909945946327438,10180.233001708984,-0.0977393901945039
2022-09-22,2581.342315673828,9171.553955078125,10.0,10.0,10.0,-0.001488181686446155,10180.233001708984,-0.09908211791041811
2022-09-23,2581.342315673828,9093.737487792969,10.0,10.0,10.0,-0.00848454554880207,10180.233001708984,-0.10672599671673748
2022-09-26,2581.342315673828,9053.00064086914,10.0,10.0,10.0,-0.0044796594335949624,10180.233001708984,-0.1107275600323305
2022-09-27,2581.342315673828,9046.944885253906,10.0,10.0,10.0,-0.0006689224772498115,10180.233001708984,-0.11132241435582367
2022-09-28,2581.342315673828,9109.356689453125,10.0,10.0,10.0,0.0068986608176366815,10180.233001708984,-0.10519172911622832
2022-09-29,2581.342315673828,8946.311645507812,10.0,10.0,10.0,-0.017898634283811443,10180.233001708984,-0.1212075751109066
2022-09-30,2581.342315673828,8839.925994873047,10.0,10.0,10.0,-0.011891565468567733,10180.233001708984,-0.13165779276475661
2022-10-03,2581.342315673828,8970.506591796875,10.0,10.0,10.0,0.014771684400928464,10180.233001708984,-0.11883091572747198
2022-10-04,2581.342315673828,9137.053833007812,10.0,10.0,10.0,0.018566090945547842,10180.233001708984,-0.10247105037046308
2022-10-05,2581.342315673828,9126.95816040039,10.0,10.0,10.0,-0.0011049155222169205,10180.233001708984,-0.1034627440385478
2022-10-06,2581.342315673828,9051.172943115234,10.0,10.0,10.0,-0.008303447430488942,10180.233001708984,-0.11090709401289847
2022-10-07,1128.3786010742188,8883.534088134766,10.0,20.0,10.0,-0.0185212299040185,10180.233001708984,-0.12737418813071746
2022-10-10,1128.3786010742188,8864.083862304688,10.0,20.0,10.0,-0.002189469375263209,10180.233001708984,-0.1292847756218695
2022-10-11,1128.3786010742188,8870.18783569336,10.0,20.0,10.0,0.0006886186416432682,10180.233001708984,-0.12868518488680014
2022-10-12,1128.3786010742188,8851.876678466797,10.0,20.0,10.0,-0.002064348305328867,10180.233001708984,-0.13048388214878703
2022-10-13,2626.237335205078,9032.274780273438,10.0,10.0,10.0,0.0203796447193485,10180.233001708984,-0.11276345258923208
2022-10-14,2626.237335205078,8900.873718261719,10.0,10.0,10.0,-0.014547947799229854,10180.233001708984,-0.1256709235665329
2022-10-17,2626.237335205078,9047.764282226562,10.0,10.0,10.0,0.016502937645713533,10180.233001708984,-0.11124192533631708
2022-10-18,6177.474517822266,9096.923370361328,10.0,10.0,0.0,0.005433285682666877,10180.233001708984,-0.10641304881389238
2022-10-19,6177.474517822266,9086.033630371094,10.0,10.0,0.0,-0.0011970794461910739,10180.233001708984,-0.10748274338654178
2022-10-20,6177.474517822266,9085.220489501953,10.0,10.0,0.0,-8.949349102371773e-05,10180.233001708984,-0.107562617871635
2022-10-21,9156.031494140625,9156.031494140625,0.0,0.0,0.0,0.00779408763061884,10180.233001708984,-0.10060688271048647
2022-10-24,9156.031494140625,9156.031494140625,0.0,0.0,0.0,0.0,10180.233001708984,-0.10060688271048647
2022-10-25,9156.031494140625,9156.031494140625,0.0,0.0,0.0,0.0,10180.233001708984,-0.10060688271048647
2022-10-26,9156.031494140625,9156.031494140625,0.0,0.0,0.0,0.0,10180.233001708984,-0.10060688271048647
2022-10-27,9156.031494140625,9156.031494140625,0.0,0.0,0.0,0.0,10180.233001708984,-0.10060688271048647
2022-10-28,9156.031494140625,9156.031494140625,0.0,0.0,0.0,0.0,10180.233001708984,-0.10060688271048647
2022-10-31,9156.031494140625,9156.031494140625,0.0,0.0,0.0,0.0,10180.233001708984,-0.10060688271048647
2022-11-01,9156.031494140625,9156.031494140625,0.0,0.0,0.0,0.0,10180.233001708984,-0.10060688271048647
2022-11-02,7729.652252197266,9156.031494140625,10.0,0.0,0.0,0.0,10180.233001708984,-0.10060688271048647
2022-11-03,2813.6697387695312,9095.545959472656,20.0,0.0,10.0,-0.006606086349383644,10180.233001708984,-0.10654835130534229
2022-11-04,2813.6697387695312,9141.3232421875,20.0,0.0,10.0,0.005032934022741964,10180.233001708984,-0.10205166810495199
2022-11-07,2813.6697387695312,9186.410827636719,20.0,0.0,10.0,0.004932282149387124,10180.233001708984,-0.09762273357647412
2022-11-08,2813.6697387695312,9217.45361328125,20.0,0.0,10.0,0.0033792072036600285,10180.233001708984,-0.09457341381735662
2022-11-09,2813.6697387695312,9050.924072265625,20.0,0.0,10.0,-0.018066762036716533,10180.233001708984,-0.11093154049163502
2022-11-10,8037.217254638672,9484.08935546875,10.0,0.0,0.0,0.047858680477770754,10180.233001708984,-0.06838189716516024
2022-11-11,7976.924285888672,9511.968688964844,0.0,10.0,0.0,0.002939589922781316,10180.233001708984,-0.06564332197818627
2022-11-14,7976.924285888672,9536.094207763672,0.0,10.0,0.0,0.002536332865226587,10180.233001708984,-0.06327348242787557
2022-11-15,7976.924285888672,9540.447692871094,0.0,10.0,0.0,0.00045652706575372015,10180.233001708984,-0.06284584141939463
2022-11-16,7976.924285888672,9550.152130126953,0.0,10.0,0.0,0.0010171888750158953,10180.233001708984,-0.06189257863511157
2022-11-17,7976.924285888672,9562.849426269531,0.0,10.0,0.0,0.001329538626146487,10180.233001708984,-0.060645328582932354
2022-11-18,9575.003204345703,9575.003204345703,0.0,0.0,0.0,0.0012709368865293502,10180.233001708984,-0.059451468081494756
2022-11-21,9575.003204345703,9575.003204345703,0.0,0.0,0.0,0.0,10180.233001708984,-0.059451468081494756
2022-11-22,9575.003204345703,9575.003204345703,0.0,0.0,0.0,0.0,10180.233001708984,-0.059451468081494756
2022-11-23,9575.003204345703,9575.003204345703,0.0,0.0,0.0,0.0,10180.233001708984,-0.059451468081494756
2022-11-25,9575.003204345703,9575.003204345703,0.0,0.0,0.0,0.0,10180.233001708984,-0.059451468081494756
2022-11-28,8154.237213134766,9575.003204345703,10.0,0.0,0.0,0.0,10180.233001708984,-0.059451468081494756
2022-11-29,6763.517761230469,9544.956665039062,20.0,0.0,0.0,-0.003138018720767022,10180.233001708984,-0.06240292698244493
2022-11-30,8221.817474365234,9680.1171875,10.0,0.0,0.0,0.014160412373164455,10180.233001708984,-0.04912616578864438
2022-12-01,8221.817474365234,9682.875518798828,10.0,0.0,0.0,0.0002849481308335733,10180.233001708984,-0.0488552160669273
2022-12-02,8221.817474365234,9677.949829101562,10.0,0.0,0.0,-0.0005087011278521736,10180.233001708984,-0.04933906449126481
2022-12-05,8221.817474365234,9666.325378417969,10.0,0.0,0.0,-0.0012011273966970881,10180.233001708984,-0.05048092938587403
