,Cash,Portfolio_value,AAPL,JNJ,SPY,Daily_Return,Rolling_Max,Drawdown
2022-08-12,4111.671905517578,9874.36508178711,10.0,0.0,10.0,0.010567866320519315,10138.844146728516,-0.02608572151952304
2022-08-15,4111.671905517578,9901.857452392578,10.0,0.0,10.0,0.0027842165423048737,10138.844146728516,-0.023374133274590835
2022-08-16,4111.671905517578,9908.289031982422,10.0,0.0,10.0,0.0006495326377669031,10138.844146728516,-0.022739782899265357
2022-08-17,4111.671905517578,9894.172668457031,10.0,0.0,10.0,-0.0014247024364978378,10138.844146728516,-0.024132087911661226
2022-08-18,4111.671905517578,9902.05581665039,10.0,0.0,10.0,0.0007967465757385828,10138.844146728516,-0.023354568494331686
2022-08-19,4111.671905517578,9821.393737792969,10.0,0.0,10.0,-0.00814599315041109,10138.844146728516,-0.031310315489757094
2022-08-22,4111.671905517578,9698.780670166016,10.0,0.0,10.0,-0.012484283890903947,10138.844146728516,-0.04340371251337309
2022-08-23,4111.671905517578,9685.906829833984,10.0,0.0,10.0,-0.0013273668896990332,10138.844146728516,-0.044673466752191845
2022-08-24,4111.671905517578,9701.437530517578,10.0,0.0,10.0,0.0016034327974079332,10138.844146728516,-0.043141664856548245
2022-08-25,8109.420928955078,9781.67709350586,10.0,0.0,0.0,0.008270894157270448,10138.844146728516,-0.03522759084307483
2022-08-26,9718.634033203125,9718.634033203125,0.0,0.0,0.0,-0.006445015481505667,10138.844146728516,-0.041445563956220705
2022-08-29,9718.634033203125,9718.634033203125,0.0,0.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-08-30,9718.634033203125,9718.634033203125,0.0,0.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-08-31,9718.634033203125,9718.634033203125,0.0,0.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-09-01,9718.634033203125,9718.634033203125,0.0,0.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-09-02,9718.634033203125,9718.634033203125,0.0,0.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-09-06,9718.634033203125,9718.634033203125,0.0,0.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-09-07,9718.634033203125,9718.634033203125,0.0,0.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-09-08,9718.634033203125,9718.634033203125,0.0,0.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-09-09,9718.634033203125,9718.634033203125,0.0,0.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-09-12,9718.634033203125,9718.634033203125,0.0,0.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-09-13,9718.634033203125,9718.634033203125,0.0,0.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-09-14,9718.634033203125,9718.634033203125,0.0,0.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-09-15,9718.634033203125,9718.634033203125,0.0,0.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-09-16,8198.55453491211,9718.634033203125,0.0,10.0,0.0,0.0,10138.844146728516,-0.041445563956220705
2022-09-19,8198.55453491211,9706.661987304688,0.0,10.0,0.0,-0.0012318650807856546,10138.844146728516,-0.042626373694015174
2022-09-20,8198.55453491211,9694.78042602539,0.0,10.0,0.0,-0.00122406253507501,10138.844146728516,-0.04379825888204528
2022-09-21,8198.55453491211,9679.452819824219,0.0,10.0,0.0,-0.0015810163332864446,10138.844146728516,-0.0453100294526697
2022-09-22,8198.55453491211,9705.754852294922,0.0,10.0,0.0,0.002717305715549845,10138.844146728516,-0.04271584493912336
2022-09-23,8198.55453491211,9710.652465820312,0.0,10.0,0.0,0.0005046092344103137,10138.844146728516,-0.04223279051452498
2022-09-26,8198.55453491211,9701.40151977539,0.0,10.0,0.0,-0.0009526595743677424,10138.844146728516,-0.04314521661665683
2022-09-27,8198.55453491211,9694.508666992188,0.0,10.0,0.0,-0.0007105007218959347,10138.844146728516,-0.04382506263100031
2022-09-28,8198.55453491211,9707.3876953125,0.0,10.0,0.0,0.0013284869571743574,10138.844146728516,-0.04255479669792863
2022-09-29,8198.55453491211,9690.789947509766,0.0,10.0,0.0,-0.001709805801899611,10138.844146728516,-0.04419184206153548
2022-09-30,8198.55453491211,9680.178527832031,0.0,10.0,0.0,-0.001095000483470554,10138.844146728516,-0.04523845245658316
2022-10-03,9678.727569580078,9678.727569580078,0.0,0.0,0.0,-0.00014988961699224923,10138.844146728516,-0.045381561299263344
2022-10-04,9678.727569580078,9678.727569580078,0.0,0.0,0.0,0.0,10138.844146728516,-0.045381561299263344
2022-10-05,9678.727569580078,9678.727569580078,0.0,0.0,0.0,0.0,10138.844146728516,-0.045381561299263344
2022-10-06,9678.727569580078,9678.727569580078,0.0,0.0,0.0,0.0,10138.844146728516,-0.045381561299263344
2022-10-07,9678.727569580078,9678.727569580078,0.0,0.0,0.0,0.0,10138.844146728516,-0.045381561299263344
2022-10-10,9678.727569580078,9678.727569580078,0.0,0.0,0.0,0.0,10138.844146728516,-0.045381561299263344
2022-10-11,9678.727569580078,9678.727569580078,0.0,0.0,0.0,0.0,10138.844146728516,-0.045381561299263344
2022-10-12,9678.727569580078,9678.727569580078,0.0,0.0,0.0,0.0,10138.844146728516,-0.045381561299263344
2022-10-13,9678.727569580078,9678.727569580078,0.0,0.0,0.0,0.0,10138.844146728516,-0.045381561299263344
2022-10-14,9678.727569580078,9678.727569580078,0.0,0.0,0.0,0.0,10138.844146728516,-0.045381561299263344
2022-10-17,8167.8082275390625,9678.727569580078,0.0,10.0,0.0,0.0,10138.844146728516,-0.045381561299263344
2022-10-18,8167.8082275390625,9673.46664428711,0.0,10.0,0.0,-0.0005435554679216192,10138.844146728516,-0.04590044937139791
2022-10-19,8167.8082275390625,9661.494903564453,0.0,10.0,0.0,-0.0012375853624022604,10138.844146728516,-0.04708122900953044
2022-10-20,4671.304016113281,9665.304412841797,0.0,10.0,10.0,0.000394298120049541,10138.844146728516,-0.04670549492956897
2022-10-21,3222.8939819335938,9782.92495727539,10.0,10.0,10.0,0.012169357467656905,10138.844146728516,-0.03510451332541381
2022-10-24,3222.8939819335938,9868.778381347656,10.0,10.0,10.0,0.008775844080089579,10138.844146728516,-0.026636740980775512
2022-10-25,3222.8939819335938,9952.643280029297,10.0,10.0,10.0,0.008498002026284146,10138.844146728516,-0.018365098033319694
2022-10-26,3222.8939819335938,9909.090881347656,10.0,10.0,10.0,-0.004375962993572902,10138.844146728516,-0.02266069603752549
2022-10-27,3222.8939819335938,9845.728912353516,10.0,10.0,10.0,-0.006394327164100377,10138.844146728516,-0.02891012329739569
2022-10-28,3222.8939819335938,10063.043518066406,10.0,10.0,10.0,0.02207196721008886,10138.844146728516,-0.007476259380766578
2022-10-31,3222.8939819335938,10004.388732910156,10.0,10.0,10.0,-0.005828732137642678,10138.844146728516,-0.01326141440508718
2022-11-01,3222.8939819335938,9953.780212402344,10.0,10.0,10.0,-0.005058631952328252,10138.844146728516,-0.018252961742772834
2022-11-02,3222.8939819335938,9782.04345703125,10.0,10.0,10.0,-0.0172534204801017,10138.844146728516,-0.03519145619891927
2022-11-03,3222.8939819335938,9687.25326538086,10.0,10.0,10.0,-0.009690223936007603,10138.844146728516,-0.044540667043725134
2022-11-04,3222.8939819335938,9742.583465576172,10.0,10.0,10.0,0.0057116500084750665,10138.844146728516,-0.03908341773654786
2022-11-07,4591.44775390625,9795.955810546875,0.0,10.0,10.0,0.00547825380806688,10138.844146728516,-0.03381927281052839
2022-11-08,4591.44775390625,9823.370666503906,0.0,10.0,10.0,0.002798589181824962,10138.844146728516,-0.03111532987972822
2022-11-09,4591.44775390625,9735.457916259766,0.0,10.0,10.0,-0.008949346739394515,10138.844146728516,-0.03978621474311842
2022-11-10,4591.44775390625,9950.511322021484,0.0,10.0,10.0,0.02208970626872575,10138.844146728516,-0.018575374271612637
2022-11-11,4591.44775390625,9939.720916748047,0.0,10.0,10.0,-0.0010844071147939616,10138.844146728516,-0.019639638118386454
2022-11-14,4591.44775390625,9931.407470703125,0.0,10.0,10.0,-0.000836386264217337,10138.844146728516,-0.02045959805904738
2022-11-15,3113.346710205078,9968.008575439453,10.0,10.0,10.0,0.0036853894923050134,10138.844146728516,-0.01684961015444603
2022-11-16,3113.346710205078,9936.308898925781,10.0,10.0,10.0,-0.0031801413766615605,10138.844146728516,-0.019976167388674783
2022-11-17,3113.346710205078,9956.441497802734,10.0,10.0,10.0,0.0020261647541099936,10138.844146728516,-0.017990477640849902
2022-11-18,3113.346710205078,9991.339111328125,10.0,10.0,10.0,0.0035050287327145213,10138.844146728516,-0.014548506049181734
2022-11-21,3113.346710205078,9953.461608886719,10.0,10.0,10.0,-0.0037910336161507407,10138.844146728516,-0.018284385789835222
2022-11-22,3113.346710205078,10033.408966064453,10.0,10.0,10.0,0.008032115892862457,10138.844146728516,-0.010399132202666621
2022-11-23,3113.346710205078,10068.024444580078,10.0,10.0,10.0,0.0034500216858202037,10138.844146728516,-0.0069849877484593524
2022-11-25,3113.346710205078,10040.102081298828,10.0,10.0,10.0,-0.0027733706284633897,10138.844146728516,-0.009738986417061005
2022-11-28,3113.346710205078,9941.170654296875,10.0,10.0,10.0,-0.009853627602674275,10138.844146728516,-0.019496649674354015
2022-11-29,3113.346710205078,9893.29849243164,10.0,10.0,10.0,-0.004815545726955417,10138.844146728516,-0.024218308393280197
