,Cash,Portfolio_value,AAPL,JNJ,SPY,Daily_Return,Rolling_Max,Drawdown
2020-07-21,5593.099365234375,10824.627151489258,10.0,10.0,10.0,-0.0005153722221790114,10830.208740234375,-0.0005153722221790157
2020-07-22,5593.099365234375,10846.708221435547,10.0,10.0,10.0,0.0020398919646160696,10846.708221435547,0.0
2020-07-23,5593.099365234375,10764.230041503906,10.0,10.0,10.0,-0.007603982539941989,10846.708221435547,-0.007603982539941943
2020-07-24,5593.099365234375,10729.989547729492,10.0,10.0,10.0,-0.0031809515072040995,10846.708221435547,-0.010760746147424912
2020-07-27,5593.099365234375,10764.89990234375,10.0,10.0,10.0,0.0032535310923620386,10846.708221435547,-0.007542225477230516
2020-07-28,6497.673568725586,10727.817916870117,0.0,10.0,10.0,-0.003444712520323523,10846.708221435547,-0.010960957199021504
2020-07-29,6497.673568725586,10761.904525756836,0.0,10.0,10.0,0.0031774037507772412,10846.708221435547,-0.00781838083476051
2020-07-30,6497.673568725586,10753.733215332031,0.0,10.0,10.0,-0.0007592810738329403,10846.708221435547,-0.00857172555999764
2020-07-31,6714.490051269531,10768.188858032227,10.0,0.0,10.0,0.0013442441253410653,10846.708221435547,-0.007239003926384624
2020-08-03,6714.490051269531,10815.177764892578,10.0,0.0,10.0,0.0043636778180484725,10846.708221435547,-0.002906914789194517
2020-08-04,6714.490051269531,10833.992767333984,10.0,0.0,10.0,0.0017396849918160928,10846.708221435547,-0.001172286913409719
2020-08-05,6714.490051269531,10856.826705932617,10.0,0.0,10.0,0.0021076198857619133,10856.826705932617,0.0
2020-08-06,6714.490051269531,10914.629211425781,10.0,0.0,10.0,0.00532407001224211,10914.629211425781,0.0
2020-08-07,6714.490051269531,10891.731185913086,10.0,0.0,10.0,-0.002097920604460346,10914.629211425781,-0.0020979206044603816
2020-08-10,6714.490051269531,10916.682815551758,10.0,0.0,10.0,0.0022908782096038305,10916.682815551758,0.0
2020-08-11,6714.490051269531,10858.458709716797,10.0,0.0,10.0,-0.0053334979882364575,10916.682815551758,-0.00533349798823647
2020-08-12,5433.542175292969,10936.74072265625,10.0,10.0,10.0,0.007209311655751005,10936.74072265625,0.0
2020-08-13,5433.542175292969,10936.321029663086,10.0,10.0,10.0,-3.837459475419802e-05,10936.74072265625,-3.837459475423406e-05
2020-08-14,5433.542175292969,10937.471466064453,10.0,10.0,10.0,0.00010519409573350735,10937.471466064453,0.0
2020-08-17,5433.542175292969,10950.88119506836,10.0,10.0,10.0,0.0012260355645739018,10950.88119506836,0.0
2020-08-18,5433.542175292969,10976.336135864258,10.0,10.0,10.0,0.002324465067465198,10976.336135864258,0.0
2020-08-19,5433.542175292969,10967.257919311523,10.0,10.0,10.0,-0.0008270716603759887,10976.336135864258,-0.0008270716603760032
2020-08-20,5433.542175292969,11010.745315551758,10.0,10.0,10.0,0.00396520229214814,11010.745315551758,0.0
2020-08-21,5433.542175292969,11092.553329467773,10.0,10.0,10.0,0.007429834363752663,11092.553329467773,0.0
2020-08-24,5433.542175292969,11142.303314208984,10.0,10.0,10.0,0.004484989457661515,11142.303314208984,0.0
2020-08-25,5433.542175292969,11142.604217529297,10.0,10.0,10.0,2.7005486372688736e-05,11142.604217529297,0.0
2020-08-26,5433.542175292969,11193.108291625977,10.0,10.0,10.0,0.004532519787181055,11193.108291625977,0.0
2020-08-27,5433.542175292969,11191.304016113281,10.0,10.0,10.0,-0.0001611952163498298,11193.108291625977,-0.0001611952163497931
2020-08-28,5433.542175292969,11215.853805541992,10.0,10.0,10.0,0.0021936486930713706,11215.853805541992,0.0
2020-08-31,5433.542175292969,11243.245697021484,10.0,10.0,10.0,0.002442247550155985,11243.245697021484,0.0
2020-09-01,5433.542175292969,11307.370147705078,10.0,10.0,10.0,0.005703375378568909,11307.370147705078,0.0
2020-09-02,5433.542175292969,11347.473373413086,10.0,10.0,10.0,0.0035466448152090546,11347.473373413086,0.0
2020-09-03,5433.542175292969,11094.399490356445,10.0,10.0,10.0,-0.02230222312304231,11347.473373413086,-0.022302223123042343
2020-09-04,5433.542175292969,11060.796508789062,10.0,10.0,10.0,-0.0030288238310322013,11347.473373413086,-0.02526349744919445
2020-09-08,6702.336883544922,10883.579177856445,10.0,0.0,10.0,-0.01602211294564526,11347.473373413086,-0.0408808357853067
2020-09-09,7842.424240112305,10988.227767944336,0.0,0.0,10.0,0.009615273466361707,11347.473373413086,-0.03165864273455407
