Date,AAPL,JNJ,SPY
2020-05-12,75.5190200805664,125.07086944580078,264.2386169433594
2020-05-13,74.60718536376953,125.06239318847656,259.5652770996094
2020-05-14,75.0655288696289,125.49591827392578,262.67169189453125
2020-05-15,74.62173461914062,127.87593078613281,263.8791198730469
2020-05-18,76.37989807128906,127.94387817382812,271.9167785644531
2020-05-19,75.93853759765625,126.6689453125,269.1238708496094
2020-05-20,77.4154281616211,125.52989196777344,273.69573974609375
2020-05-21,76.83824920654297,124.70533752441406,271.8061828613281
2020-05-22,77.3329849243164,123.5670166015625,272.322265625
2020-05-26,76.80913543701172,123.72966003417969,275.67755126953125
2020-05-27,77.14380645751953,124.0120849609375,279.7793273925781
2020-05-28,77.1777572631836,125.79238891601562,279.2631530761719
2020-05-29,77.10259246826172,127.31587982177734,280.50750732421875
2020-06-01,78.05077362060547,125.980712890625,281.6412658691406
2020-06-02,78.41212463378906,126.88792419433594,283.97332763671875
2020-06-03,78.84375762939453,127.23030090332031,287.75250244140625
2020-06-04,78.16476440429688,125.58695220947266,286.99664306640625
2020-06-05,80.3909912109375,126.07487487792969,294.3522644042969
2020-06-08,80.86629486083984,125.62118530273438,297.9101867675781
2020-06-09,83.41986846923828,124.92792510986328,295.68878173828125
2020-06-10,85.56607055664062,126.50276184082031,294.0388488769531
2020-06-11,81.45801544189453,120.57135009765625,277.08782958984375
2020-06-12,82.16127014160156,121.66692352294922,280.4061279296875
2020-06-15,83.1773681640625,120.8965835571289,283.02392578125
2020-06-16,85.38175201416016,123.64402770996094,288.4714050292969
2020-06-17,85.262939453125,123.2674560546875,287.2732238769531
2020-06-18,85.29689025878906,122.74536895751953,287.38372802734375
2020-06-19,84.80943298339844,123.1048812866211,285.74139404296875
2020-06-22,87.02837371826172,122.72821044921875,287.57452392578125
2020-06-23,88.88600158691406,122.27462005615234,288.8984069824219
2020-06-24,87.31694793701172,119.67266082763672,281.5289611816406
2020-06-25,88.47615051269531,119.54425048828125,284.5471496582031
2020-06-26,85.75765228271484,117.95227813720703,277.78875732421875
2020-06-29,87.73407745361328,119.00506591796875,281.8715515136719
2020-06-30,88.46644592285156,120.36592864990234,285.4822082519531
2020-07-01,88.29911041259766,120.1519546508789,287.48199462890625
2020-07-02,88.29911041259766,120.65694427490234,289.0650939941406
2020-07-06,90.66112518310547,122.3772964477539,293.5274658203125
2020-07-07,90.37982940673828,122.26604461669922,290.4999694824219
2020-07-08,92.48477935791016,122.62554168701172,292.7220153808594
2020-07-09,92.88249206542969,121.95793914794922,291.05548095703125
2020-07-10,93.04497528076172,121.8552017211914,294.0274658203125
2020-07-13,92.6157455444336,124.28599548339844,291.4814758300781
2020-07-14,94.14839172363281,126.6054916381836,295.2587890625
2020-07-15,94.79588317871094,126.89647674560547,297.9714050292969
2020-07-16,93.62939453125,127.74382781982422,296.9900207519531
2020-07-17,93.44023895263672,127.82943725585938,297.85101318359375
2020-07-20,95.40940856933594,128.0434112548828,300.25811767578125
2020-07-21,94.09261322021484,128.16322326660156,300.8969421386719
2020-07-22,94.35693359375,128.3943328857422,302.609619140625
2020-07-23,90.06214904785156,128.0519561767578,298.99896240234375
2020-07-24,89.83902740478516,126.77665710449219,297.0733337402344
2020-07-27,91.96824645996094,125.97212219238281,299.23968505859375
2020-07-28,90.4574203491211,125.67257690429688,297.34185791015625
2020-07-29,92.19135284423828,125.42434692382812,300.9987487792969
2020-07-30,93.306884765625,125.68109893798828,299.92486572265625
2020-07-31,103.0750503540039,124.75669860839844,302.2948303222656
2020-08-03,105.67228698730469,126.11763000488281,304.396484375
2020-08-04,106.37800598144531,126.00636291503906,305.572265625
2020-08-05,106.7635726928711,127.01631164550781,307.4700927734375
2020-08-06,110.48846435546875,126.28882598876953,309.52545166015625
2020-08-07,107.97643280029297,127.1875228881836,309.7476806640625
2020-08-10,109.54584503173828,126.69963073730469,310.6734313964844
2020-08-11,106.28797912597656,125.79238891601562,308.10888671875
2020-08-12,109.82037353515625,128.09478759765625,312.4046936035156
2020-08-13,111.76393127441406,126.67398834228516,311.8399658203125
2020-08-14,111.66431427001953,126.87940216064453,311.8492126464844
2020-08-17,111.37278747558594,127.52130126953125,312.8398132324219
2020-08-18,112.30083465576172,128.4628143310547,313.5157470703125
2020-08-19,112.4417495727539,128.7195587158203,312.21026611328125
2020-08-20,114.93677520751953,129.60116577148438,313.182373046875
2020-08-21,120.8597640991211,130.748046875,314.2933044433594
2020-08-24,122.30528259277344,131.09271240234375,317.4781188964844
2020-08-25,121.30192565917969,131.01516723632812,318.589111328125
2020-08-26,122.95149993896484,131.2219696044922,321.78314208984375
2020-08-27,121.481689453125,131.80783081054688,322.4866638183594
2020-08-28,121.28491973876953,132.37648010253906,324.56976318359375
2020-08-31,125.39793395996094,132.1783447265625,323.3940734863281
2020-09-01,130.3928985595703,130.54989624023438,326.44000244140625
2020-09-02,127.69133758544922,132.54022216796875,331.16156005859375
2020-09-03,117.46825408935547,128.8525848388672,319.764892578125
2020-09-04,117.54598999023438,128.02542114257812,317.1540222167969
2020-09-08,109.63573455810547,126.87947082519531,308.4884948730469
2020-09-09,114.00873565673828,128.98179626464844,314.5803527832031
2020-09-10,110.28683471679688,126.5779037475586,309.1180419921875
2020-09-11,108.83888244628906,127.32750701904297,309.27545166015625
2020-09-14,112.10405731201172,127.81864166259766,313.3489990234375
2020-09-15,112.27896881103516,128.28390502929688,314.9320983886719
2020-09-16,108.9652099609375,127.86172485351562,313.6823425292969
2020-09-17,107.22573852539062,126.80193328857422,310.92340087890625
2020-09-18,103.82451629638672,128.5337677001953,307.3438415527344
2020-09-21,106.97309112548828,125.01839447021484,303.9232482910156
2020-09-22,108.65422821044922,124.25160217285156,307.01849365234375
2020-09-23,104.09661865234375,124.44976806640625,299.8984680175781
2020-09-24,105.16556549072266,124.64793395996094,300.69781494140625
2020-09-25,109.1109848022461,125.50088500976562,305.5592346191406
2020-09-28,111.71533203125,126.75022888183594,310.6343688964844
2020-09-29,110.8698959350586,126.70711517333984,308.9425964355469
2020-09-30,112.54135131835938,128.27528381347656,311.2850341796875
2020-10-01,113.49370574951172,126.93120574951172,313.2834777832031
2020-10-02,109.83008575439453,126.00064849853516,310.3089904785156
2020-10-05,113.21188354492188,127.71522521972656,315.81170654296875
2020-10-06,109.96615600585938,126.01787567138672,311.3221435546875
2020-10-07,111.83197021484375,127.41365051269531,316.7412414550781
2020-10-08,111.72505187988281,128.28390502929688,319.54840087890625
2020-10-09,113.66861724853516,130.0760040283203,322.4019470214844
2020-10-12,120.88890838623047,130.82562255859375,327.5886535644531
2020-10-13,117.68205261230469,127.82725524902344,325.4507751464844
2020-10-14,117.76949310302734,127.6032485961914,323.40582275390625
2020-10-15,117.30305480957031,126.81918334960938,323.00616455078125
2020-10-16,115.6607437133789,127.6032485961914,322.8110046386719
2020-10-19,112.70655059814453,124.34635925292969,317.9031066894531
2020-10-20,114.19334411621094,124.54454040527344,319.176513671875
2020-10-21,113.5714340209961,124.01033020019531,318.5724182128906
2020-10-22,112.48304748535156,125.001220703125,320.31988525390625
2020-10-23,111.79309844970703,125.13904571533203,321.40740966796875
2020-10-26,111.80281829833984,124.04478454589844,315.4678039550781
2020-10-27,113.3090591430664,123.33829498291016,314.3802490234375
2020-10-28,108.06143951416016,119.21119689941406,303.63507080078125
2020-10-29,112.06517791748047,118.20317077636719,306.72113037109375
2020-10-30,105.78752136230469,118.13422393798828,303.52349853515625
2020-11-02,105.70002746582031,119.49557495117188,306.9255065917969
2020-11-03,107.32291412353516,119.33185577392578,312.3446960449219
2020-11-04,111.70562744140625,120.10729217529297,319.3252258300781
2020-11-05,115.67045593261719,120.41744995117188,325.55303955078125
2020-11-06,115.53905487060547,122.56285858154297,325.4786682128906
2020-11-09,113.2319564819336,125.86277770996094,329.5685729980469
2020-11-10,112.89125061035156,127.75830841064453,329.085205078125
2020-11-11,116.31783294677734,127.34474182128906,331.5297546386719
2020-11-12,116.04525756835938,127.77552032470703,328.313720703125
2020-11-13,116.09393310546875,129.15408325195312,332.8589782714844
2020-11-16,117.10631561279297,129.97262573242188,337.01397705078125
2020-11-17,116.22047424316406,128.68023681640625,335.201416015625
2020-11-18,114.89656066894531,126.9742431640625,331.16729736328125
2020-11-19,115.4903793334961,126.77608489990234,332.5615539550781
2020-11-20,114.22489929199219,126.10403442382812,330.28424072265625
2020-11-23,110.82752990722656,124.81999969482422,332.2640686035156
2020-11-24,112.11251068115234,124.81999969482422,337.6181335449219
2020-11-25,112.9496841430664,124.65511322021484,337.0975646972656
2020-11-27,113.49480438232422,124.93280792236328,338.036376953125
2020-11-30,115.88949584960938,125.52272033691406,336.5399475097656
2020-12-01,119.46207427978516,127.92596435546875,340.22076416015625
2020-12-02,119.81253814697266,128.52462768554688,340.9365234375
2020-12-03,119.67621612548828,129.270751953125,340.84344482421875
2020-12-04,119.00455474853516,130.37255859375,343.78082275390625
2020-12-07,120.4647216796875,129.24472045898438,343.0743408203125
2020-12-08,121.07799530029297,131.48306274414062,344.0782165527344
2020-12-09,118.5470199584961,132.82785034179688,340.9922180175781
2020-12-10,119.96825408935547,132.0904083251953,340.8807373046875
2020-12-11,119.16028594970703,132.6977081298828,340.48101806640625
2020-12-14,118.5470199584961,129.33148193359375,338.9566650390625
2020-12-15,124.48507690429688,130.63287353515625,343.53912353515625
2020-12-16,124.41694641113281,129.85202026367188,344.0782165527344
2020-12-17,125.28331756591797,133.2789764404297,346.00238037109375
2020-12-18,123.29747772216797,134.0511474609375,344.6208190917969
2020-12-21,124.8257827758789,132.75843811035156,343.38848876953125
2020-12-22,128.37890625,132.49813842773438,342.809814453125
2020-12-23,127.48332214355469,131.8214569091797,343.11785888671875
2020-12-24,128.4664764404297,132.28125,344.45281982421875
2020-12-28,133.06121826171875,132.9059295654297,347.4118957519531
2020-12-29,131.28956604003906,133.73016357421875,346.7491455078125
2020-12-30,130.1700439453125,135.38723754882812,347.24383544921875
2020-12-31,129.1674041748047,136.5411376953125,349.0081481933594
2021-01-04,125.97447967529297,135.7776641845703,344.2568054199219
2021-01-05,127.53197479248047,137.37403869628906,346.6277160644531
2021-01-06,123.23905944824219,138.6667022705078,348.7000732421875
2021-01-07,127.44438171386719,139.13523864746094,353.8809509277344
2021-01-08,128.54437255859375,138.8489227294922,355.8971862792969
2021-01-11,125.55586242675781,138.2676239013672,353.4981689453125
2021-01-12,125.38065338134766,137.19180297851562,353.5727233886719
2021-01-13,127.41519927978516,136.98361206054688,354.52496337890625
2021-01-14,125.4877700805664,139.3781280517578,353.28350830078125
2021-01-15,123.76473236083984,139.0745086669922,350.7071228027344
2021-01-19,124.4364013671875,141.22607421875,353.4608459472656
2021-01-20,128.52491760253906,140.87908935546875,358.3522644042969
2021-01-21,133.2364044189453,140.31509399414062,358.6788635253906
2021-01-22,135.3780059814453,141.89413452148438,357.4093933105469
2021-01-25,139.12582397460938,144.00238037109375,358.8190002441406
2021-01-26,139.35943603515625,147.90655517578125,358.2588806152344
2021-01-27,138.2886505126953,145.6508331298828,349.5029296875
2021-01-28,133.45057678222656,146.7613525390625,352.5086975097656
2021-01-29,128.45675659179688,141.52980041503906,345.4515686035156
2021-02-01,130.57887268066406,141.1653594970703,351.20184326171875
2021-02-02,131.4063262939453,139.898681640625,356.1678771972656
2021-02-03,130.38418579101562,139.24798583984375,356.4480285644531
2021-02-04,133.74261474609375,140.54071044921875,360.4992370605469
2021-02-05,133.32826232910156,142.6749725341797,361.9180603027344
2021-02-08,133.47451782226562,143.08277893066406,364.5318298339844
2021-02-09,132.59707641601562,144.2539825439453,364.28912353515625
2021-02-10,131.99267578125,144.7224884033203,364.1304931640625
2021-02-11,131.73916625976562,144.0718231201172,364.718505859375
2021-02-12,131.97314453125,144.52294921875,366.5200500488281
2021-02-16,129.84786987304688,143.212890625,366.2027282714844
2021-02-17,127.55683898925781,143.72479248046875,366.2867736816406
2021-02-18,126.4551773071289,143.79420471191406,364.7279052734375
2021-02-19,126.61116790771484,141.39964294433594,364.08380126953125
2021-02-22,122.83827209472656,141.3123321533203,361.2833251953125
2021-02-23,122.70178985595703,140.06394958496094,361.72216796875
2021-02-24,122.20457458496094,141.94088745117188,365.7080993652344
2021-02-25,117.95399475097656,142.08929443359375,356.8960266113281
2021-02-26,118.21721649169922,138.33538818359375,355.0570373535156
2021-03-01,124.5833740234375,139.08619689941406,363.6636657714844
2021-03-02,121.9803695678711,138.82424926757812,360.825927734375
2021-03-03,118.99715423583984,136.37989807128906,356.04656982421875
2021-03-04,117.11557006835938,133.6299591064453,351.6405029296875
2021-03-05,118.3731918334961,136.27511596679688,358.1095886230469
2021-03-08,113.44017791748047,137.41004943847656,356.32659912109375
2021-03-09,118.05146789550781,137.67193603515625,361.4139709472656
2021-03-10,116.96934509277344,138.93777465820312,363.6636657714844
2021-03-11,118.89964294433594,138.92906188964844,367.3509216308594
2021-03-12,117.99298858642578,139.33065795898438,367.8456726074219
2021-03-15,120.87871551513672,140.04647827148438,370.03936767578125
2021-03-16,122.41908264160156,140.8758087158203,369.5726013183594
2021-03-17,121.62937927246094,140.35203552246094,370.8328857421875
2021-03-18,117.50553131103516,140.09010314941406,365.4373474121094
2021-03-19,116.97908782958984,139.71473693847656,364.7611999511719
2021-03-22,120.29376220703125,140.11630249023438,367.67376708984375
2021-03-23,119.465087890625,139.98538208007812,364.7798767089844
2021-03-24,117.07658386230469,141.34722900390625,362.9255676269531
2021-03-25,117.56401824951172,141.39962768554688,364.9671325683594
2021-03-26,118.16846466064453,143.9836883544922,370.8486022949219
2021-03-29,118.34394836425781,144.95269775390625,370.66131591796875
2021-03-30,116.89134979248047,144.0535430908203,369.67791748046875
2021-03-31,119.08488464355469,143.4773712158203,371.1764221191406
2021-04-01,119.91355895996094,142.15040588378906,375.1847839355469
2021-04-05,122.74078369140625,142.6741943359375,380.5698547363281
2021-04-06,123.04300689697266,142.63929748535156,380.3450622558594
2021-04-07,124.69058227539062,142.83135986328125,380.78521728515625
2021-04-08,127.0888671875,142.27264404296875,382.5927734375
2021-04-09,129.66259765625,140.77105712890625,385.37420654296875
2021-04-12,127.94679260253906,141.1115264892578,385.51470947265625
2021-04-13,131.05673217773438,139.22586059570312,386.6573181152344
2021-04-14,128.71694946289062,139.60997009277344,385.3367614746094
2021-04-15,131.1249542236328,140.02027893066406,389.476318359375
2021-04-16,130.79351806640625,141.6353302001953,390.7780456542969
2021-04-19,131.4564666748047,142.02816772460938,388.858154296875
2021-04-20,129.76988220214844,145.3368377685547,386.0111389160156
2021-04-21,130.15008544921875,145.43292236328125,389.66363525390625
2021-04-22,128.6292266845703,144.20193481445312,386.1047058105469
2021-04-23,130.94952392578125,144.498779296875,390.291015625
2021-04-26,131.33944702148438,143.27659606933594,391.1058044433594
2021-04-27,131.0177764892578,142.45591735839844,391.0215759277344
2021-04-28,130.2281036376953,141.4083709716797,390.9091796875
2021-04-29,130.13059997558594,143.346435546875,393.40032958984375
2021-04-30,128.16128540039062,142.0631103515625,390.81549072265625
2021-05-03,129.21414184570312,144.22813415527344,391.65838623046875
2021-05-04,124.64186096191406,146.46302795410156,389.2420959472656
2021-05-05,124.88558197021484,145.85191345214844,389.3638610839844
2021-05-06,126.48444366455078,146.43682861328125,392.47320556640625
2021-05-07,127.15827941894531,147.10032653808594,395.3295593261719
2021-05-10,123.87700653076172,148.6455078125,391.4148864746094
2021-05-11,122.95903778076172,147.4320526123047,387.92156982421875
2021-05-12,119.89260864257812,146.8384246826172,379.68011474609375
2021-05-13,122.0410385131836,148.3748779296875,384.2409973144531
2021-05-14,124.46293640136719,148.6018524169922,390.1412353515625
2021-05-17,123.31058502197266,148.75030517578125,389.14849853515625
2021-05-18,121.92386627197266,148.8026885986328,385.795654296875
2021-05-19,121.76762390136719,148.47962951660156,384.7842712402344
2021-05-20,124.32623291015625,149.34390258789062,388.9237060546875
2021-05-21,122.49029541015625,149.24790954589844,388.6053161621094
2021-05-24,124.12115478515625,149.81887817382812,392.5668640136719
2021-05-25,123.92582702636719,149.406005859375,391.6958312988281
2021-05-26,123.87700653076172,148.51878356933594,392.47320556640625
2021-05-27,122.34381103515625,148.2903594970703,392.6792297363281
2021-05-28,121.68949890136719,148.67689514160156,393.3816223144531
2021-06-01,121.36724090576172,145.4090576171875,393.0351257324219
2021-06-02,122.12895202636719,145.99761962890625,393.6531982421875
2021-06-03,120.64457702636719,145.8571014404297,392.1921691894531
2021-06-04,122.93949890136719,145.79559326171875,395.7791748046875
2021-06-07,122.94927215576172,144.8029327392578,395.39520263671875
2021-06-08,123.76956939697266,143.5292205810547,395.4794921875
2021-06-09,124.15044403076172,145.46180725097656,394.88946533203125
2021-06-10,123.15435028076172,146.77069091796875,396.7249755859375
2021-06-11,124.36529541015625,144.9083709716797,397.380615234375
2021-06-14,127.42194366455078,145.26853942871094,398.27032470703125
2021-06-15,126.60162353515625,144.4954833984375,397.5398254394531
2021-06-16,127.09967041015625,144.44276428222656,395.3201904296875
2021-06-17,128.70120239257812,145.13674926757812,395.1891174316406
2021-06-18,127.40242004394531,142.2906036376953,389.85784912109375
2021-06-21,129.19927978515625,143.92453002929688,395.4390869140625
2021-06-22,130.8399200439453,143.73126220703125,397.55316162109375
2021-06-23,130.5664825439453,142.86158752441406,397.0740051269531
2021-06-24,130.2832794189453,143.51162719726562,399.4229431152344
2021-06-25,129.99032592773438,144.24949645996094,400.84173583984375
2021-06-28,131.62115478515625,144.08262634277344,401.6497497558594
2021-06-29,133.13478088378906,144.09141540527344,401.8658447265625
2021-06-30,133.75003051757812,144.71507263183594,402.2041931152344
2021-07-01,134.05279541015625,145.7868194580078,404.43096923828125
2021-07-02,136.67974853515625,148.439697265625,407.5223083496094
2021-07-06,138.6914825439453,147.552490234375,406.7799987792969
2021-07-07,141.18170166015625,148.81741333007812,408.217529296875
2021-07-08,139.8828582763672,148.52757263183594,404.8913879394531
2021-07-09,141.70904541015625,149.11610412597656,409.2135314941406
2021-07-12,141.11329650878906,148.87893676757812,410.6793518066406
2021-07-13,142.2266082763672,148.69448852539062,409.2793273925781
2021-07-14,145.6543426513672,149.70469665527344,409.8900451660156
2021-07-15,145.0000762939453,147.90390014648438,408.49005126953125
2021-07-16,142.9590301513672,147.66668701171875,405.2860107421875
2021-07-19,139.11138916015625,146.59495544433594,399.3008728027344
2021-07-20,142.7246551513672,147.97412109375,405.0229187011719
2021-07-21,141.99224853515625,148.88771057128906,408.3021240234375
2021-07-22,143.35946655273438,149.31813049316406,409.15716552734375
2021-07-23,145.07818603515625,150.9081268310547,413.3666687011719
2021-07-26,145.49815368652344,150.97842407226562,414.38128662109375
2021-07-27,143.33013916015625,151.6724090576172,412.4927978515625
2021-07-28,141.58209228515625,151.250732421875,412.3236083984375
2021-07-29,142.2266082763672,151.250732421875,414.0336608886719
2021-07-30,142.4414825439453,151.26834106445312,412.0229187011719
2021-08-02,142.10943603515625,151.32981872558594,411.1585388183594
2021-08-03,143.9063262939453,153.1920928955078,414.5035400390625
2021-08-04,143.50588989257812,152.28729248046875,412.4645690917969
2021-08-05,143.61334228515625,152.57720947265625,415.07666015625
2021-08-06,142.9287109375,152.0677032470703,415.76263427734375
2021-08-09,142.87982177734375,152.59474182128906,415.4242858886719
2021-08-10,142.40060424804688,152.64749145507812,415.94110107421875
2021-08-11,142.65487670898438,152.67381286621094,416.97467041015625
2021-08-12,145.61830139160156,153.9036407470703,418.2242736816406
2021-08-13,145.8236846923828,154.82601928710938,418.9853820800781
2021-08-16,147.79931640625,156.22274780273438,419.97198486328125
2021-08-17,146.88975524902344,157.6546173095703,417.2189636230469
2021-08-18,143.1439208984375,155.65174865722656,412.6524658203125
2021-08-19,143.47642517089844,156.86402893066406,413.2913513183594
2021-08-20,144.93368530273438,157.6282196044922,416.5799560546875
2021-08-23,146.4202880859375,156.94784545898438,420.2444152832031
2021-08-24,146.33226013183594,154.986083984375,420.9115295410156
2021-08-25,145.0999755859375,153.9610137939453,421.7947692871094
2021-08-26,144.2979736328125,153.1392364501953,419.3047790527344
2021-08-27,145.33465576171875,152.812255859375,423.0538024902344
2021-08-30,149.7553253173828,153.4573516845703,424.9142150878906
2021-08-31,148.4936981201172,152.989013671875,424.2846374511719
2021-09-01,149.15875244140625,153.5280303955078,424.51019287109375
2021-09-02,150.27371215820312,154.57958984375,425.8161926269531
2021-09-03,150.90940856933594,154.6768341064453,425.712890625
2021-09-07,153.24688720703125,152.27325439453125,424.1907043457031
2021-09-08,151.7016143798828,151.90211486816406,423.6740417480469
2021-09-09,150.68447875976562,148.51768493652344,421.86053466796875
2021-09-10,145.6965789794922,147.54563903808594,418.53436279296875
2021-09-13,146.26382446289062,146.5117645263672,419.6054992675781
2021-09-14,144.86520385742188,145.62806701660156,417.3411865234375
2021-09-15,145.75521850585938,146.1759490966797,420.8269958496094
2021-09-16,145.52049255371094,145.9992218017578,420.1598815917969
2021-09-17,142.8504638671875,145.58389282226562,416.067138671875
2021-09-20,139.799072265625,144.7532196044922,409.1295166015625
2021-09-21,140.27828979492188,145.3894805908203,408.7430114746094
2021-09-22,142.64508056640625,144.85926818847656,412.7302551269531
2021-09-23,143.6035614013672,145.68109130859375,417.7449035644531
2021-09-24,143.69158935546875,145.23924255371094,418.4330749511719
2021-09-27,142.1756591796875,144.1876983642578,417.2359619140625
2021-09-28,138.7916717529297,143.8695831298828,408.82781982421875
2021-09-29,139.69149780273438,144.9387969970703,409.51593017578125
2021-09-30,138.39065551757812,142.71194458007812,404.5107421875
2021-10-01,139.51541137695312,141.80177307128906,409.31805419921875
2021-10-04,136.08253479003906,140.69720458984375,404.0393981933594
2021-10-05,138.00926208496094,141.015380859375,408.2434387207031
2021-10-06,138.8796844482422,141.3069610595703,409.9401550292969
2021-10-07,140.14134216308594,142.5706024169922,413.484375
2021-10-08,139.75990295410156,142.20828247070312,412.7302551269531
2021-10-11,139.67189025878906,141.60739135742188,409.7422180175781
2021-10-12,138.4004669189453,139.34521484375,408.7335205078125
2021-10-13,137.8136749267578,140.67953491210938,410.2040710449219
2021-10-14,140.60104370117188,141.48370361328125,417.1039733886719
2021-10-15,141.65728759765625,142.53521728515625,420.2805480957031
2021-10-18,143.3297119140625,141.4925079345703,421.5247497558594
